0C21	YR-CAA	B350
0C30	YR-CAP	CP23
0C4B	YR-CBK	B733
0CA6	YR-CEF	P28U
0D12	YR-CHR	BCS1
0D23	YR-CIC	EC20
0E50	YR-CRP	PIVI
0E53	YR-CRS	CRUZ
0E55	YR-CRU	CRUZ
0E56	YR-CRV	PIVI
0E57	YR-CRW	PIVI
0E5A	YR-CRZ	CRUZ
0E61	YR-CSA	KA26
0E74	YR-CST	EC20
1023	TG-TAW	SF34
108E	YR-DDN	E55P
1090	YR-DDP	C182
10A3	YR-DEC	AS50
11B9	YR-DMY	P28A
1265	YR-DSE	A320
1272	YR-DSR	GALX
12AE	YR-DUN	BCS3
16E1	YR-EWA	E300
16E5	YR-EWE	E300
16E8	YR-EWH	E300
16E9	YR-EWI	E300
1702	YR-EXB	E300
1703	YR-EXC	E300
1704	YR-EXD	E300
1921	YR-FIA	A320
1922	YR-FIB	A320
1923	YR-FIC	A321
1924	YR-FID	A321
1961	YR-FKA	F100
1A61	YR-FSA	B744
1A62	YR-FSB	B744
1AAE	YR-FUN	BCS1
1C21	YR-GAA	GA8
1C32	YR-GAR	B734
1CA7	YR-GEG	C172
1D8F	YR-GLO	TWEN
1E07	YR-GPG	R44
1E4E	YR-GRN	C525
1EAE	YR-GUN	BCS3
2021	YR-HAA	A320
2022	YR-HAB	BCS1
2023	YR-HAC	A320
2095	YR-HDU	C25M
2123	YR-HIC	TWEN
2181	YR-HLA	B738
2182	YR-HLB	B738
2183	YR-HLC	B738
2184	YR-HLD	B738
2185	YR-HLE	B738
21F0	YR-HOP	DA40
2422	YR-IAB	C82S
24D2	YR-IFR	TOBA
24F0	YR-IGP	E35L
25C3	YR-INC	BE9L
25D4	YR-INT	C150
25F3	YR-IOS	C172
2836	YR-JAV	P208
29AD	YR-JMM	PRM1
29F9	YR-JOY	A320
2A96	YR-JTV	P208
2AAC	YR-JUL	A320
2D24	YR-KID	A332
2E99	YR-KTY	C152
2F2B	YR-KYK	TWEN
3121	YR-LIA	A320
3122	YR-LIB	A320
3123	YR-LIC	A319
3127	YR-LIG	A319
31B0	YR-LMP	P208
3243	YR-LRC	A343
3244	YR-LRD	A343
3245	YR-LRE	A343
32A3	YR-LUC	C172
3421	YR-MAA	T210
3439	YR-MAY	TOBA
348D	YR-MDM	P208
348E	YR-MDN	C172
348F	YR-MDO	C172
3490	YR-MDP	C172
3492	YR-MDR	MD82
3494	YR-MDT	P06T
3496	YR-MDV	R22
3497	YR-MDW	C172
3499	YR-MDY	P208
349A	YR-MDZ	P208
34D6	291	EC35
34D7	292	EC35	A
34D8	293	EC35
34D9	270	H60	A
34E1	272	H60	A
34E2	273	H60	A
34E3	274	H60	A
34E6	1123	LJ45
34E7	1124	LJ45	A
34E8	9142	C130
34E9	9143	C130
3507	91	PUMA	A
3515	277	H60	A
35A2	5930	C130
35A4	6166	C130
35A5	6191	C130
35A6	810	AN26
35A7	1104	AN30
35A8	1105	AN30
35AA	2701	C27J
35AB	2702	C27J
35AC	2703	C27J	A
35AD	2704	C27J
35AE	2705	C27J	A
35B3	75	PUMA
35B4	106	PUMA	A
35B5	62	PUMA	A
35B6	337	EC35	A
35B7	339	EC35
35B8	65	PUMA	A
35B9	74	PUMA	A
35C1	140	PUMA	A
35C7	349	EC35	A
35C8	350	EC35	A
35CE	333	EC35
35CF	336	EC35	A
35D1	335	EC35
35D3	98	PUMA
35D5	14	PUMA
35D6	26	PUMA	A
35D7	51	PUMA
35D8	57	PUMA
35DA	83	PUMA	A
35E1	1601	F16
35E2	1602	F16
35E3	1603	F16
35EA	1610	F16
35EF	1615	F16
3603	109	PUMA
3604	201	AS65	A
3607	204	AS65	A
360C	334	EC35
360E	340	EC35
360F	341	EC35
3610	342	EC35	A
3611	343	EC35	A
3613	346	EC35	A
3614	290	EC35	A
3615	297	EC35
3618	1122	C560
3643	YR-MRC	R44
3688	YR-MTH	C172
3702	YR-MXB	B38M
3716	YR-MXV	AS50
3881	YR-NDA	R44
3896	YR-NDV	F2TH
3961	YR-NKA	SF50
39B6	YR-NMV	EC20
3A93	YR-NTS	A321
3D99	YR-OLY	PA34
3F5A	YR-OZZ	BE36
4046	YR-PBF	AN2
4049	YR-PBI	AN2
404A	YR-PBJ	AN2
4054	YR-PBT	AN2
4096	YR-PDV	PC12
4198	YR-PLX	S22T
41A8	YR-PMH	AN2
41B2	YR-PMR	AN2
41B4	YR-PMT	AN2
4821	YR-RAA	B06
4825	YR-RAE	DA40
482C	YR-RAL	AS50
482D	YR-RAM	A320
48A5	YR-REE	R22
48B6	YR-REV	SR22
48E3	YR-RGC	KA26
4AAE	YR-RUN	BCS3
4B23	YR-RYC	EC35
4C61	YR-SCA	DV20
4C62	YR-SCB	DV20
4C63	YR-SCC	DV20
4C64	YR-SCD	DA42
4C6C	YR-SCL	DV20
4CA1	YR-SEA	A320
4CB3	YR-SES	C172
4D2C	YR-SIL	GLF4
4D79	YR-SKY	A320
4E61	YR-SSA	P208
4E74	YR-SST	P06T
4E87	YR-STG	DA50
4E88	YR-STH	R44
4E8D	YR-STM	PA46
4EA2	YR-SEB	B734
4EAE	YR-SUN	A320
4EC2	YR-SVB	EVSS
5032	YR-TAR	C25M
503A	YR-TAZ	R22
5049	YR-TBI	TB21
5065	YR-TCE	C208
5122	YR-TIB	B733
5124	YR-TID	EC35
5125	YR-TIE	A109
5126	YR-TIF	GLEX
5129	YR-TII	GALX
512B	YR-TIK	GL5T
512D	YR-TIM	A109
5243	YR-TRC	CL30
5245	YR-TRE	E35L
524B	YR-TRK	C25C
524F	YR-TRO	E35L
5251	YR-TRQ	E55P
5253	YR-TRS	C172
529E	PS-CTV	C208
52E1	YR-TWA	C172
52E2	YR-TWB	EVSS
52E3	YR-TWC	EVSS
52E4	YR-TWD	EVSS
52E6	YR-TWF	P06T
5321	YR-TYA	C56X
5653	YR-URS	A319
56B5	YR-UUU	R44
58E3	YR-VGC	EC55
58E4	YR-VGD	EC55
5926	YR-VIF	PZ04
5981	YR-VLA	PZ04
5985	YR-VLE	PZ04
5990	YR-VLP	M7
5993	YR-VLS	M7
5A84	YR-VTD	S22T
5C2D	YR-WAM	CRUZ
5C97	YR-WDW	DA40
5D0F	YR-WHO	HDJT
5D2E	YR-WIN	A21N
5D86	YR-WLF	PC12
5DD4	YR-WNT	C56X
5DF7	YR-WOW	A21N
5E66	YR-WSF	SF50
5E68	YR-WSH	S22T
5E6B	YR-WSK	C172
6301	YR-XXA	DA42
6302	YR-XXB	DA42
6303	YR-XXC	AC90
652D	YR-YIM	RALL
65EE	YR-YON	R44
6823	YR-ZAC	Z26
6829	YR-ZAI	Z26
6839	YR-ZAY	Z50
684A	YR-ZBJ	Z26
6867	YR-ZCG	Z42
686A	YR-ZCJ	Z42
686B	YR-ZCK	Z42
686C	YR-ZCL	Z42
686E	YR-ZCN	Z42
6870	YR-ZCP	Z42
68A1	YR-ZEA	Z42
68A2	YR-ZEB	Z42
68A3	YR-ZEC	Z42
68A4	YR-ZED	Z42
68A5	YR-ZEE	Z42
68AE	YR-ZEN	C172
6B41	YR-ZZA	EC25
6B42	YR-ZZB	EC25
6B43	YR-ZZC	EC25
6B44	YR-ZZD	EC25
6B45	YR-ZZE	EC25
6B46	YR-ZZF	EC25
6B47	YR-ZZG	EC25
6B48	YR-ZZH	EC25
6C01	YR-5655	SVNH
6C18	YR-7728	LGND
7F2E	YR-EXA	E300
7F30	YR-ZCE	Z42
7F32	YR-ZCM	Z42
7F56	YR-5522	PIVI
7F58	YR-5439	NG5
7F5A	YR-1190	GLID
7F62	YR-5051	FEST
7F65	YR-5041	FEST
7F67	YR-5201	C42
7F73	YR-7077	SVNH
7F85	YR-5010	FEST
7F8A	YR-7000	VL3
7F8C	YR-5577	FDCT
7F91	YR-1810	IS28
7F92	YR-1812	IS28
7F97	YR-6700	VL3
7FA9	YR-7788	VNTR
7FB1	YR-7447	VL3
7FB7	YR-5414	NG5
7FBA	YR-5670	VL3
7FBB	YR-7799	ECHO
7FC5	YR-1ZG	EC25
7FC7	YR-1ZF	EC25
7FD7	YR-5653	SVNH
7FE3	YR-5230	FDCT
7FE4	YR-5713	SVNH
7FFA	YR-5657	SVNH
7FFB	YR-5658	SVNH
7FFC	YR-5659	SVNH
80CE	SE-LFS	F50
8114	100001	SF34
8135	SE-LEB	F50
813D	SE-LIO	F50
813E	SE-LIP	F50
814C	SE-ISG	SF34
815F	SE-DSY	RJ1H
8182	84002	C130
8184	84004	C130
8185	84005	C130
8186	84006	C130
8187	84007	C130
8188	84008	C130
8199	102004	GLF4
81E6	86001	SBR1
81F4	100008	SF34
81F8	102003	GLF4
81F9	102002	GLF4
821F	100003	SF34
8220	100004	SF34
822A	102005	GLF5
82F0	60038	SB05
82F1	60040	SB05
82F2	60041	SB05
82F7	60061	SB05
82F8	60062	SB05
82FC	60079	SB05
82FE	60086	SB05
82FF	60088	SB05
8302	60100	SB05
8305	60104	SB05	A
8306	60105	SB05	A
8309	60114	SB05
830A	60115	SB05
830B	60116	SB05
830C	60118	SB05
830E	60125	SB05
8312	60133	SB05
8314	60136	SB05
8315	60137	SB05
85AB	SE-AMK	J3
8694	SE-ATT	J3
872D	SE-AYM	GEMI
8755	SE-AZU	L8
88B0	SE-BEP	BE35
88C4	SE-BFD	J3
88D8	SE-BFX	ERCO
89F0	SE-BOP	BE35
8CA8	SE-CEH	PA18
8CD0	SE-CFP	DC3
8D79	SE-CKY	PA18
8D90	SE-CLP	C172
8DB0	SE-CMP	C150
8DB9	SE-CMY	C140
8DC1	SE-CNA	CH7
8E07	SE-CPG	JUNR
8E0C	SE-CPL	NAVI
8E14	SE-CPT	PA18
8E53	SE-CRS	SB91
8EB2	SE-CUR	PA22
8F04	SE-CXD	C172
8F05	SE-CXE	C172
9099	SE-DDY	C550
910F	SE-DHO	LJ35
9110	SE-DHP	LJ35
9147	SE-DJG	E35L
9149	SE-DJJ	FA7X
914E	SE-DJN	RJ85
919A	SE-DLZ	C500
91AB	YA-KMZ	MD87
91AF	SE-DMO	A21N
91B2	SE-DMR	A21N
91B3	SE-DMS	A21N
91F8	SE-DOX	A20N
91F9	SE-DOY	A20N
91FA	SE-DOZ	A20N
924F	SE-DRO	GLEX
92B9	SE-DUY	CRJ1
9302	SE-DXB	SB29
9307	SE-DXG	SB05
930E	SE-DXN	SB37
930F	SE-DXO	SB37
9310	SE-DXP	SB35
9312	SE-DXR	SB35
932D	SE-DYM	A20N
9350	SE-DZP	PC24
935A	SE-DZZ	LJ35
9434	SE-EAT	C172
9453	SE-EBS	JUNR
94C6	SE-EFF	JUNR
94D2	SE-EFR	JUNR
9573	SE-EKS	BE35
9577	SE-EKW	BE95
95A2	SE-EMB	P28A
95C3	SE-ENC	JUNR
95C7	SE-ENG	JUNR
95EB	SE-EOK	PA30
95EF	SE-EOO	P28A
9662	SE-ESB	C150
9663	SE-ESC	C140
9675	SE-ESU	C172
968E	SE-ETN	C150
9706	SE-EXF	C185
9721	SE-EYA	PA25
9723	SE-EYC	P28A
9743	SE-EZC	P28A
9744	SE-EZD	P28A
9746	SE-EZF	PA32
9755	SE-EZU	P28A
9868	SE-FCH	P28A
986F	SE-FCO	P28A
9884	SE-FDD	P28A
9894	SE-FDT	P28R
9896	SE-FDV	P28R
98AC	SE-FEL	C150
98C8	SE-FFH	P28A
98FA	SE-FGZ	PUP
9907	SE-FHG	P28A
990F	SE-FHO	P28A
9926	SE-FIF	JUNR
992F	SE-FIO	MF17
9973	SE-FKS	C182
9981	SE-FLA	PA25
99C5	SE-FNE	PA31
9A0F	SE-FPO	P28R
9A67	SE-FSG	RALL
9A6F	SE-FSO	RALL
9A94	SE-FTT	AA1
9AB2	SE-FUR	NAVI
9AD2	SE-FVR	DV20
9AD4	SE-FVT	DV20
9ADA	SE-FVZ	PA25
9B14	SE-FXT	C172
9B33	SE-FYS	P28A
9B4C	SE-FZL	C414
9B53	SE-FZS	C172
9B59	SE-FZY	C172
9C2E	SE-GAN	P28A
9C48	SE-GBH	P28A
9C4C	SE-GBL	PA34
9C50	SE-GBP	P28A
9C5A	SE-GBZ	PA32
9C68	SE-GCH	PA18
9C6B	SE-GCK	PA18
9C8C	SE-GDL	P28A
9C96	SE-GDV	PA32
9CA5	SE-GEE	DHC6
9CBA	SE-GEZ	CH7B
9CC9	SE-GFI	TAMP
9CCD	SE-GFM	TAMP
9CD0	SE-GFP	TOBA
9CEB	SE-GGK	C185
9CEF	SE-GGO	C172
9D02	SE-GHB	MU2
9D06	SE-GHF	MU2
9D2B	SE-GIK	P28A
9D2E	SE-GIN	PA31
9D32	SE-GIR	P28R
9D65	SE-GKE	C172
9D66	SE-GKF	C172
9D7A	SE-GKZ	C172
9D85	SE-GLE	PA31
9DA3	SE-GMC	C172
9DB3	SE-GMS	C150
9DB4	SE-GMT	C150
9DB5	SE-GMU	C172
9DC1	SE-GNA	PA31
9DCC	SE-GNL	P28A
9DCE	SE-GNN	P28A
9DD6	SE-GNV	P32R
9E04	SE-GPD	P28A
9E05	SE-GPE	P28A
9E08	SE-GPH	P28A
9E0C	SE-GPL	P28A
9E0E	SE-GPN	P28A
9E14	SE-GPT	P28R
9E15	SE-GPU	P28A
9E18	SE-GPX	PA34
9E4B	SE-GRK	DHC1
9E5A	SE-GRZ	P32R
9E66	SE-GSF	AC11
9E73	SE-GSS	AC90
9EA1	SE-GUA	PA27
9EB6	SE-GUV	BL8
9EC2	SE-GVB	P28A
9ED3	SE-GVS	P28A
9ED4	SE-GVT	P28A
9F09	SE-GXI	M20P
9F25	SE-GYE	C172
9F28	SE-GYH	C172
9F39	SE-GYY	C172
9F3A	SE-GYZ	C172
9F53	SE-GZS	C150
A06A	SE-HCJ	EC30
A158	SE-HJX	AS50
A1FA	SE-HOZ	B06
A20B	SE-HPK	B06
A354	SE-HZT	EC45
A356	SE-HZV	B407
A435	SE-IAU	P28U
A443	SE-IBC	C82R
A46C	SE-ICL	P28A
A46D	SE-ICM	P28A
A476	SE-ICV	P28A
A487	SE-IDG	P28A
A499	SE-IDY	P28A
A4A4	SE-IED	C185
A4C4	SE-IFD	C172
A4D2	SE-IFR	C82R
A4DA	SE-IFZ	C152
A4EC	SE-IGL	SB91
A506	SE-IHF	C172
A509	SE-IHI	C172
A512	SE-IHR	PA27
A516	SE-IHV	C82R
A52C	SE-IIL	SB91
A52E	SE-IIN	C172
A532	SE-IIR	BE77
A566	SE-IKF	PA24
A56F	SE-IKO	PA18
A587	SE-ILG	P28A
A5B9	SE-IMY	TOBA
A5F6	SE-IOV	MU2
A5FA	SE-IOZ	MU2
A64B	SE-IRK	P28R
A64E	SE-IRN	SB91
A656	SE-IRV	C185
A659	SE-IRY	SB91
A65A	SE-IRZ	PA27
A692	SE-ITR	BE55
A69A	SE-ITZ	C172
A6A1	SE-IUA	MU2
A6A4	SE-IUD	P28A
A6A6	SE-IUF	P28A
A6A8	SE-IUH	PA34
A6B6	SE-IUV	AC90
A86A	SE-JCJ	EC30
A8B0	SE-JEP	EC20
A90F	SE-JHO	B06
A924	SE-JID	AS65
A947	SE-JJG	R44
A94B	SE-JJK	UH1
A95A	SE-JJZ	R44
A985	SE-JLE	R44
A98E	SE-JLN	EC20
A998	SE-JLX	AS50
A9A7	SE-JMG	G2CA
A9B0	SE-JMP	EC20
A9C6	SE-JNF	R44
A9E8	SE-JOH	R22
A9EC	SE-JOL	B06
A9F3	SE-JOS	AS50
A9FA	SE-JOZ	EC20
AA07	SE-JPG	AS50
AA09	SE-JPI	AS50
AA0A	SE-JPJ	AS50
AA0B	SE-JPK	B407
AA0E	SE-JPN	B429
AA0F	SE-JPO	B429
AA12	SE-JPR	B429
AA13	SE-JPS	B429
AA14	SE-JPT	B429
AA15	SE-JPU	B429
AA16	SE-JPV	B429
AA18	SE-JPX	B429
AA19	SE-JPY	B429
AA41	SE-JRA	A169
AA44	SE-JRD	EC45
AA45	SE-JRE	EC45
AA46	SE-JRF	EC45
AA47	SE-JRG	EC45
AA48	SE-JRH	A139
AA49	SE-JRI	A139
AA4A	SE-JRJ	A139
AA4B	SE-JRK	A139
AA4C	SE-JRL	A139
AA4D	SE-JRM	A139
AA4E	SE-JRN	A139
AA4F	SE-JRO	EC45
AA55	SE-JRU	AS50
AA58	SE-JRX	R22
AA5A	SE-JRZ	AS50
AA63	SE-JSC	AS50
AA64	SE-JSD	AS50
AA66	SE-JSF	AS50
AA67	SE-JSG	A169
AA68	SE-JSH	A169
AA69	SE-JSI	A169
AA6A	SE-JSJ	A169
AA6B	SE-JSK	A169
AA6C	SE-JSL	EC45
AA6D	SE-JSM	EC45
AA6E	SE-JSN	A139
AA6F	SE-JSO	A139
AA70	SE-JSP	EC45
AA72	SE-JSR	EC45
AA73	SE-JSS	EC45
AA76	RA-07338	AS50
AA78	SE-JSX	EC35
AA7A	SE-JSZ	R44
AA81	SE-JTA	A109
AA85	SE-JTE	AS50
AA86	SE-JTF	AS50
AA87	SE-JTG	AS50
AA88	SE-JTH	AS50
AA8E	SE-JTN	AS50
AA8F	SE-JTO	EC35
AA90	SE-JTP	AS50
AA92	SE-JTR	AS50
AA94	SE-JTT	R44
AA98	SE-JTX	AS50
AA99	SE-JTY	EC20
AAA9	SE-JUI	AS50
AAAB	SE-JUK	B505
AAC5	SE-JVE	B407
AAC7	SE-JVG	EC30
AAC8	SE-JVH	B505
AACB	SE-JVK	AS50
AAD0	SE-JVP	AS50
AAD3	SE-JVS	AS50
AAD9	SE-JVY	R44
AADA	SE-JVZ	R44
AB01	SE-JXA	EC45
AB02	SE-JXB	EC45
AB03	SE-JXC	EC45
AB04	SE-JXD	EC45
AB05	SE-JXE	EC45
AB06	SE-JXF	EC45
AB10	SE-JXP	EC20
AB12	SE-JXR	B06
AB13	SE-JXS	EC45
AB14	SE-JXT	EC45
AB21	SE-JYA	AS50
AB29	SE-JYI	AS50
AB2F	SE-JYO	AS50
AB30	SE-JYP	AS50
AB32	SE-JYR	AS50
AB36	SE-JYV	AS50
AB38	SE-JYX	AS50
AB43	SE-JZC	AS50
AB44	SE-JZD	AS50
AB46	SE-JZF	AS50
AB47	SE-HZG	AS50
AB49	SE-JZI	AS50
AB4B	SE-JZK	AS50
AB50	SE-JZP	AS50
AB5A	SE-JZZ	R66
AC34	SE-KAT	DV20
AC36	SE-KAV	TAMP
AC38	SE-KAX	C182
AC3A	SE-KAZ	DV20
AC46	SE-KBF	TOBA
AC4C	SE-KBL	TAMP
AC4E	SE-KBN	P28T
AC65	SE-KCE	AN2
AC6B	SE-KCK	DHC2
AC6F	SE-KCO	M4
AC79	SE-KCY	PA31
AC9A	SE-KDZ	P28A
ACA9	SE-KEI	P28A
ACAE	SE-KEN	P28A
ACAF	SE-KEO	P28A
ACC2	SE-KFB	C172
ACC8	SE-KFH	M6
ACCC	SE-KFL	P28A
ACCD	SE-KFM	P28A
ACD9	SE-KFY	C172
ACDA	SE-KFZ	P28A
ACE7	SE-KGG	RALL
AD0B	SE-KHK	PA25
AD10	SE-KHP	P28A
AD13	SE-KHS	P28U
AD15	SE-KHU	P28A
AD2B	SE-KIK	P28A
AD34	SE-KIT	P28A
AD35	SE-KIU	P28A
AD64	SE-KKD	DH2T
AD6B	SE-KKK	BE60
AD82	SE-KLB	PA25
AD84	SE-KLD	BE24
AD92	SE-KLR	C172
AD96	SE-KLV	P28A
ADA4	SE-KMD	P28A
ADA7	SE-KMG	P28A
ADA8	SE-KMH	P28A
ADA9	SE-KMI	P28A
ADAC	SE-KML	P28A
ADAF	SE-KMO	P28A
ADB2	SE-KMR	P28A
ADBA	SE-KMZ	P28R
ADC2	SE-KNB	C172
ADC3	SE-KNC	P28A
ADC7	SE-KNG	M20T
ADC8	SE-KNH	P28A
ADDA	SE-KNZ	TOBA
ADEC	SE-KOL	BE30
ADEF	SE-KOO	C172
ADF2	SE-KOR	P28A
AE13	SE-KPS	PA18
AE44	SE-KRD	C206
AE47	SE-KRG	P28A
AE66	SE-KSF	P28A
AE6D	SE-KSM	P28A
AE7A	SE-KSZ	AA5
AE90	SE-KTP	TB21
AE95	SE-KTU	P28A
AEA4	SE-KUD	C172
AEB3	SE-KUS	C414
AEB6	SE-KUV	P28A
AECC	SE-KVL	BE20
AECD	SE-KVM	C177
AED4	SE-KVT	P28A
AEE8	SE-KWH	PIVI
AF09	SE-KXI	SF34
AF0B	SE-KXK	SB20
AF0D	SE-KXM	BE20
AF10	SE-KXP	ATP
AF12	SE-KXR	G164
AF14	SE-KXT	C152
AF49	SE-KZI	HR20
AF54	SE-KZT	P32R
B029	SE-LAI	P28T
B030	SE-LAP	SB91
B032	SE-LAR	SB91
B04D	SE-LBM	M20P
B061	SE-LCA	PA34
B06E	SE-LCN	AC50
B06F	SE-LCO	C185
B079	SE-LCY	PA46
B095	SE-LDU	P28A
B098	SE-LDX	SKAR
B099	SE-LDY	P28U
B0C4	SE-LFD	F50
B0C5	SE-LFE	F50
B0EC	SE-LGL	C172
B0EF	SE-LGO	AA5
B0F0	SE-LGP	P28A
B0FA	SE-LGZ	ATP
B114	SE-LHT	P28A
B12C	SE-LIL	SW4
B14C	SE-LJL	SF34
B14F	SE-LJO	SIRA
B153	SE-LJS	SF34
B156	SE-LJV	F50
B159	SE-LJY	F50
B16F	SE-LKO	C72R
B176	SE-LKV	P28A
B179	SE-LKY	BE20
B19A	SE-LLZ	DA40
B1A5	SE-LME	SR22
B1BA	SE-LMZ	P28A
B1CB	SE-LNK	M20T
B1E5	SE-LOE	P28A
B1E8	SE-LOH	P28A
B1F0	SE-LOP	DA40
B1F9	SE-LOY	DA40
B20D	SE-LPM	BE20
B213	SE-LPS	ATP
B219	SE-LPY	C172
B241	SE-LRA	SB20
B243	SE-LRC	P28R
B247	SE-LRG	BE76
B24C	SE-LRL	P28A
B24F	SE-LRO	SIRA
B26B	SE-LSK	C208
B283	SE-LTC	AC11
B284	SE-LTD	DA40
B28B	SE-LTK	C172
B28C	SE-LTL	BE20
B28E	SE-LTN	P28R
B292	SE-LTR	F50
B296	SE-LTV	SB20
B29A	SE-LTZ	AC11
B2A1	SE-LUA	M20P
B2A3	SE-LUC	SR20
B2A4	SE-LUD	SR20
B2A5	SE-LUE	SR20
B2A6	SE-LUF	SR20
B2A7	SE-LUG	SR20
B2AE	SE-LUN	BE9L
B2C2	SE-LVB	C172
B2C7	SE-LVG	P28R
B2C8	SE-LVH	YK52
B2CF	SE-LVO	DA42
B2D9	SE-LVY	C172
B2DA	SE-LVZ	C172
B309	SE-LXI	PA34
B30E	SE-LXN	C172
B312	SE-LXR	P28A
B314	SE-LXT	P28U
B31A	SE-LXZ	SU31
B321	SE-LYA	DA40
B325	SE-LYE	P28S
B328	SE-LYH	SB91
B32E	SE-LYN	SR20
B32F	SE-LYO	DA40
B341	SE-LZA	C172
B344	SE-LZD	C172
B345	SE-LZE	C172
B346	SE-LZF	C172
B347	SE-LZG	C172
B348	SE-LZH	C172
B349	SE-LZI	C172
B34D	SE-LZM	C172
B34F	SE-LZO	C172
B354	SE-LZT	C172
B358	SE-LZX	AC90
B421	SE-MAA	DH8C
B422	SE-MAB	DH8C
B423	SE-MAC	DH8C
B424	SE-MAD	DA42
B429	SE-MAI	ATP
B42A	SE-MAJ	ATP
B42E	SE-MAN	ATP
B42F	SE-MAO	ATP
B434	SE-MAT	P28R
B43A	SE-MAZ	BE20
B442	SE-MBB	DA42
B443	SE-MBC	DA40
B444	SE-MBD	DA40
B447	SE-MBG	DA40
B44A	SE-MBJ	PA34
B44D	SE-MBM	SR20
B44E	SE-MBN	C172
B452	SE-MBR	C172
B455	SE-MBU	RALL
B459	SE-MBY	DA42
B463	SE-MCC	DA40
B465	SE-MCE	BW6T
B46B	SE-MCK	DA40
B46D	SE-MCM	SB91
B46E	SE-MCN	DA42
B46F	SE-MCO	AC11
B475	SE-MCU	DA42
B483	SE-MDC	AT75
B48C	SE-MDL	PA34
B48E	SE-MDN	C172
B490	SE-MDP	P28T
B496	SE-MDV	DA40
B498	SE-MDX	P28U
B49A	SE-MDZ	EVSS
B4A1	SE-MEA	P28A
B4A2	SE-MEB	DV20
B4A3	SE-MEC	P28A
B4AA	SE-MEJ	DA42
B4AE	SE-MEN	BE9T
B4B4	SE-MET	C172
B4B9	SE-MEY	EVSS
B4C2	SE-MFB	F50
B4C4	SE-MFD	F50
B4C8	SE-MFH	GA8
B4C9	SE-MFI	P28A
B4CA	SE-MFJ	F50
B4CE	SE-MFN	AC90
B4CF	SE-MFO	F50
B4D0	SE-MFP	F50
B4D2	SE-MFR	F50
B4D3	SE-MFS	WT9
B4D5	SE-MFU	F50
B4D9	SE-MFY	F50
B4DA	SE-MFZ	F50
B4E1	SE-MGA	SIRA
B4E3	SE-MGC	C182
B4E6	SE-MGF	E300
B4EB	SE-MGK	BE20
B4F6	SE-MGV	P750
B504	SE-MHD	ATP
B50B	SE-MHK	ATP
B50D	SE-MHM	AT8T
B50E	SE-MHN	AT8T
B50F	SE-MHO	AT8T
B510	SE-MHP	AT8T
B512	SE-MHR	F50
B513	SE-MHS	Z42
B514	SE-MHT	P28A
B515	SE-MHU	B190
B516	SE-MHV	F50
B518	SE-MHX	M20T
B519	SE-MHY	JUNR
B521	SE-MIA	C172
B522	SE-MIB	P32T
B525	SE-MIE	DA40
B528	SE-MIH	DA40
B52D	SE-MIM	DA42
B52E	SE-MIN	DA42
B52F	SE-MIO	DA40
B530	SE-MIP	C185
B541	SE-MJA	C208
B542	SE-MJB	SR22
B543	SE-MJC	F50
B544	SE-MJD	S22T
B547	SE-MJG	C414
B54A	SE-MJJ	BE20
B54F	SE-MJO	S22T
