0004	5H-CAU	DH8A
000A	5H-AAL	C208
000E	5H-LEO	PC12
000F	5H-ONE	GLF5
0013	5H-AAJ	C208
0017	5H-ZOE	PC12
0019	5H-PWD	AT75
001B	5H-MSO	C206
001C	5H-PWB	AT75
001D	5H-PWC	AT75
001F	5H-TGF	F50
0020	5H-SPB	B190
0024	5H-PWE	AT45
0027	5H-PWG	AT75
002B	5H-TCB	DH8D
002D	5H-NCS	C208
002E	5H-AMI	AT43
002F	5H-TCD	DH8D
0035	5H-TMS	C208
0037	5H-AJK	C208
003B	5H-XII	PC12
003C	5H-LUV	C208
003E	5H-BEE	C208
0040	5H-AAK	C208
0041	5H-PWH	AT46
004B	5H-DEB	C208
004D	5H-FZA	C208
004F	5H-TCE	DH8D
0050	5H-AAH	C208
005D	5H-MEK	C208
0060	5H-IKI	C208
0065	5H-TCG	B788
006B	5H-SSB	C208
006D	5H-TCH	BCS3
006E	5H-TCI	BCS3
0077	5H-GUS	C208
007B	5H-MZD	C208
007C	5H-LXJ	C208
007F	5H-AAF	C208
0080	5H-AAG	C208
0082	5H-KJS	E120
0084	5H-OIL	C208
0085	5H-GAS	C208
0087	5H-AAN	C208
0088	5H-FLS	C208
0089	5H-FOX	C208
008D	5H-NAC	C208
008E	5H-AIR	C208
008F	5H-AAQ	C208
0091	5H-AAP	C208
0092	5H-TCJ	B788
0093	5H-CTJ	C208
0096	5H-TCF	DH8D
0097	5H-TNP	C208
0099	5H-EWA	C208
009A	5H-MFA	C208
009B	5H-TCK	DH8D
00A0	5H-TCQ	B39M
00A1	5H-TCL	BCS3
00A2	5H-TCM	BCS3
00A3	5H-MWA	C206
00A6	5H-MFH	DH8A
00AC	5H-GEO	C208
00AD	5H-TCO	B763
00AE	5H-TCR	B788
00AF	5H-TCP	B39M
00B0	5H-FLA	AT75
00B2	5H-CGZ	C208
00B9	5H-PTJ	B350
00BC	5H-MZE	C208
00BD	5H-NIA	C172
00BF	5H-FLB	AT75
00C0	5H-AAV	C208
00C2	5H-TFG	C208
00C5	5H-SPD	C208
00C6	5H-SPE	C208
00C7	5H-TFM	C208
00C8	5H-ERO	AS50
00C9	5H-AAX	C208
00CA	5H-TFA	C208
00CB	5H-TFB	C208
00CF	5H-HAD	E120	A
00D4	5H-AZH	C208
00D5	5H-FLD	AT75
00D9	5H-CDL	C208
00DE	5H-LUF	E120
00DF	5H-SAR	PC12
00E2	5H-AAY	C208
00E4	5H-AAZ	C208
00E8	5H-SRG	C208
00E9	5H-TFE	C208
00EC	5H-ABD	DH8C
00ED	5H-ABA	C208
00F3	5H-ASN	DH8C
021E	5H-PWA	AT75
04B4	5H-AAU	C208
4002	TT-ABD	B737
4003	1401	C27J
4004	1402	C27J
4017	TT-DAB	H25B
401D	TT-DFB	E35L
401E	TT-ABG	D328
401F	TT-DCE	C208
402A	TT-DEX	F900
483F	VP-CIP	GA6C
4F00	TT-ABC	MD87
4F80	TT-DAC	DH8C
4FE0	TT-AAH	C130
800E	5V-TTC	B738
8C01	5V-MAT	TB20
A081	9J-ONE	CL60
A0DC	9J-TST	E145
A0EA	9J-PFZ	CRJ2
A0F2	9J-TEN	A139
A0F3	9J-PFA	CRJ2
A0FC	9J-HHZ	B738
A105	9J-PFE	CRJ2
A109	9J-MEL	B350
A113	9J-PFF	CRJ2
A129	9J-PCM	JS41
A12A	9J-PCN	JS41
AF3E	AF003	C27J
AF3F	AF001	GLF6
CA9B	9S-GHP	D228
CAAE	9S-GLA	L410
CABE	9S-GOA	SH33
CACB	9S-GDP	L410
CADB	9S-GSV	H25B
CAEE	9S-GAA	G159
CAFA	9S-GKG	L410
CB89	9S-CTM	BE9T
CB8A	9S-ATR	F50
CBAB	9S-CGC	GLF4
CBCC	9S-PEB	A321
CBEC	9S-PJB	E145
CC98	9S-EMO	C208
CC9B	9S-EMC	C208
CC9C	9S-EMZ	C208
CC9D	9S-EMF	PC12
CC9E	9S-EMA	C208
CE88	9S-ATT	B738
CE8E	9S-AOA	B736
CE99	9S-ANN	B738
CEAD	9S-AGY	GLF3
CEAE	9S-AGA	B736
CEAF	9S-ALU	A320
CEBC	9S-AVZ	B722
CEC9	9S-ABM	A320
CECB	9S-ABI	A320
CECC	9S-ABD	AT75
CECD	9S-ABS	A333
CECE	9S-ABJ	B733
CEDE	9S-ASJ	A332
CEE9	9S-AJM	A321
CEED	9S-AJS	A320
CEFC	9S-AKD	A320
